,seconds of week [s],ECEF_vel_x,ECEF_vel_y,ECEF_vel_z,IMU_ATTI(0):velN[meters/Sec],IMU_ATTI(0):velE[meters/Sec],IMU_ATTI(0):velD[meters/Sec],IMU_ATTI(0):velH[meters/Sec],IMU_ATTI(0):velComposite[meters/Sec],GPS(0):Lat[degrees],GPS(0):Long[degrees],Normalized barometer:Raw[meters]
27,594858.4,0.06149125052616,0.0785395847633481,-0.05912799062207341,0.013286106,0.007934766999999999,0.12109860000000001,0.015475178999999999,0.12208338,37.4264686,-122.1757867,0.6405260000000084
28,594858.6,0.09287658846005797,0.12872162275016308,-0.10593676241114736,0.012085021999999999,0.00777717,0.19654971,0.014371225,0.19707441,37.4264686,-122.1757868,-0.7236900000000048
29,594858.8,0.07420617993921041,0.14294721744954586,-0.10941733047366142,0.010596352,-0.015601193999999999,0.20033151,0.018859478,0.20121728,37.4264685,-122.1757868,-0.7577700000000078
30,594859.0,-0.12959959777072072,-0.021459228359162807,0.07213201466947794,0.004240565,-0.10055726,-0.106700264,0.10064663,0.14667886,37.4264685,-122.1757868,0.8506699999999938
31,594859.2,-0.16058726282790303,-0.08971397392451763,0.10062107723206282,-0.018274653999999998,-0.09043905,-0.18299744,0.092266924,0.20494206,37.4264684,-122.1757866,1.859400000000008
32,594859.4,-0.1319239903241396,-0.0636897161602974,0.0317785800434649,-0.050281316,-0.08003624,-0.11154473,0.094519891,0.14620614,37.4264686,-122.1757875,1.923320000000004
33,594859.6,-0.08307487284764647,-0.10711946617811918,0.011994310654699802,-0.07252398,-0.01556233,-0.108055376,0.07417489,0.1310644,37.4264687,-122.1757872,2.131860000000003
34,594859.8,-0.11829984746873379,-0.18510273937135935,0.025821513030678034,-0.11305842,-0.0038500609999999997,-0.18377303,0.11312395300000001,0.2157998,37.4264684,-122.1757875,2.1056600000000003
35,594860.0,-0.15593046694993973,-0.1954095670953393,0.03954534884542227,-0.1196403,-0.030212799999999998,-0.21495512,0.12339617,0.24785544,37.4264679,-122.1757875,3.8759699999999953
36,594860.2,-0.2695318306796253,-0.2033826606348157,0.22988469200208783,-0.009352164,-0.12212142,-0.38403273,0.122478999,0.40309083,37.4264682,-122.1757875,3.938829999999996
37,594860.4,-0.23375087976455688,-0.19466977659612894,0.24416392529383302,0.01804933,-0.096475475,-0.37172294,0.098149352,0.38446227,37.4264684,-122.17578780000001,3.3950499999999977
38,594860.6,-0.21036106953397393,-0.1450324235484004,0.20586544694378972,0.020738741,-0.10311059,-0.30519125,0.105175511,0.3228058,37.426468299999996,-122.17578780000001,3.477819999999994
39,594860.8,-0.16374300280585885,-0.10944634955376387,0.15816024038940668,0.016247336,-0.082602315,-0.23256455,0.084185025,0.24733256,37.4264687,-122.1757881,2.840760000000003
40,594861.0,-0.1392159517854452,-0.12478774227201939,0.17213962879031897,0.0273949,-0.053672593,-0.24100024,0.060259669,0.24841969,37.4264691,-122.1757882,4.186610000000002
41,594861.25,-0.12037090305238962,-0.13997927494347095,0.17148207081481814,0.025156982,-0.029632032000000003,-0.24284254,0.038870697,0.24593379,37.426469299999994,-122.17578859999999,3.8895900000000125
42,594861.5,-0.13263480784371495,-0.1824328750371933,0.18251974740996957,0.008114952,-0.017405199,-0.28327292,0.019203995,0.28392315,37.426469399999995,-122.17578870000001,2.8381350000000083
43,594861.75,-0.14769635302945971,-0.2369478354230523,0.23577590892091393,0.017490167,-0.001123471,-0.3586517,0.017526212,0.3590797,37.4264695,-122.1757888,3.8120600000000024
44,594862.0,-0.19827596144750714,-0.3382059298455715,0.3137920037843287,0.010988258,0.009986561,-0.49551769999999995,0.01484834,0.49574012,37.4264695,-122.17578870000001,3.5684600000000017
45,594862.1666666666,-0.22217108821496367,-0.44207153376191854,0.39272153237834573,0.012506413999999999,0.045071404,-0.62340695,0.046774374,0.62515926,37.4264698,-122.17578859999999,3.518166000000008
46,594862.3333333334,-0.28562367195263505,-0.5143881281837821,0.48355193017050624,0.026902331,0.029873671,-0.754051,0.040201638,0.75512195,37.42647,-122.17578870000001,3.8864439999999973
47,594862.5,-0.35853441432118416,-0.5931640639901161,0.5880738752894104,0.045787454000000005,0.010110073,-0.90135753,0.046890346,0.9025764000000001,37.4264696,-122.1757883,4.2505199999999945
